"wand_identifier","session_id","activity_session_id","activity_id","seconds"
MW-23SF-5874-UKXN,"32","7",ALZ_Story_Activity,27
MW-23SF-5874-UKXN,"32","8",ALZ_P3031,10
MW-23SF-8Q8X-HN26,"33","9",ALZ_Story_Activity,258
MW-23SF-5874-UKXN,"32","9",ALZ_Story_Activity,143
MW-23SF-WY3P-F1ML,"20","14",ALZ_P1213,49
MW-23SF-7YWP-F2KN,"28","5",ALZ_Story_Activity,35
MW-23SF-7YWP-F2KN,"28","6",ALZ_P0203,3
MW-23SF-7YWP-F2KN,"28","7",ALZ_Story_Activity,510
MW-23SF-WY3P-F1ML,"20","15",ALZ_Story_Activity,28
MW-23SF-WY3P-F1ML,"20","16",ALZ_P3031,191
MW-23SF-5874-UKXN,"32","10",ALZ_P3031,15
MW-23SF-5874-UKXN,"32","11",ALZ_Story_Activity,31
MW-23SF-5874-UKXN,"32","12",ALZ_P3031,10
MW-23SF-5874-UKXN,"32","13",ALZ_Story_Activity,148
MW-23SF-WY3P-F1ML,"20","17",ALZ_Story_Activity,10
MW-23SF-5874-UKXN,"32","14",ALZ_P1415,111
MW-23SF-5874-UKXN,"32","15",ALZ_Story_Activity,47
MW-23SF-5874-UKXN,"32","16",ALZ_P1617,101
MW-23SF-7YWP-F2KN,"28","8",ALZ_P2829,93
MW-23SF-5874-UKXN,"32","17",ALZ_Story_Activity,37
MW-23SF-7YWP-F2KN,"28","9",ALZ_Story_Activity,20
MW-23SF-7YWP-F2KN,"28","10",ALZ_P3031,5
MW-23SF-7YWP-F2KN,"28","11",ALZ_Story_Activity,188
MW-23SF-P7M8-SGK4,"25","3",ALZ_Story_Activity,37
MW-23SF-P7M8-SGK4,"25","4",ALZ_P0001,38
MW-23SF-P7M8-SGK4,"25","5",ALZ_Story_Activity,9
MW-23SF-LNGP-S277,"24","3",ALZ_Story_Activity,125
MW-23SF-LNGP-S277,"24","4",ALZ_P0607,14
MW-23SF-LNGP-S277,"24","5",ALZ_Story_Activity,198
MW-23SF-Y316-I12N,"35","3",ALZ_Story_Activity,33
MW-23SF-9N8Y-SY3P,"25","4",ALZ_P0001,56
MW-23SF-9N8Y-SY3P,"25","6",ALZ_P1011,6
MW-23SF-9N8Y-SY3P,"25","8",ALZ_P1819,60
MW-23SF-4LYV-FZ6L,"68","3",ALZ_Story_Activity,29
MW-23SF-9N8Y-SY3P,"25","11",ALZ_Story_Activity,142
MW-23SF-4LYV-FZ6L,"68","4",ALZ_P0000,3
MW-23SF-4LYV-FZ6L,"68","5",ALZ_Story_Activity,7
MW-23SF-387R-ALQR,"20","4",ALZ_P0001,46
MW-23SF-387R-ALQR,"20","5",ALZ_Story_Activity,26
MW-23SF-387R-ALQR,"20","6",ALZ_P0203,4
MW-23SF-387R-ALQR,"20","7",ALZ_Story_Activity,109
MW-23SF-4LYV-FZ6L,"69","3",ALZ_Story_Activity,26
MW-23SF-4LYV-FZ6L,"69","4",ALZ_P3031,135
MW-23SF-XW5X-S4KV,"24","3",ALZ_Story_Activity,282
MW-23SF-4LYV-FZ6L,"69","5",ALZ_Story_Activity,49
MW-23SF-4LYV-FZ6L,"69","6",ALZ_P2627,410
MW-23SF-XW5X-S4KV,"24","4",ALZ_P1617,65
MW-23SF-XW5X-S4KV,"24","5",ALZ_Story_Activity,117
MW-23SF-XW5X-S4KV,"24","6",ALZ_P2425,112
MW-23SF-4LYV-FZ6L,"69","7",ALZ_Story_Activity,29
MW-23SF-4LYV-FZ6L,"69","8",ALZ_P3031,155
MW-23SF-XW5X-S4KV,"24","7",ALZ_Story_Activity,29
MW-23SF-XW5X-S4KV,"24","8",ALZ_P2627,3
MW-23SF-XW5X-S4KV,"24","9",ALZ_Story_Activity,42
MW-23SF-XW5X-S4KV,"24","10",ALZ_P3031,133
MW-23SF-Y31R-F792,"42","3",ALZ_Story_Activity,60
MW-23SF-4LYV-FZ6L,"69","9",ALZ_Story_Activity,11
MW-23SF-Y31R-F792,"42","4",ALZ_P2425,648
MW-23SF-4LYV-FZ6L,"69","11",ALZ_Story_Activity,50
MW-23SF-XW5X-S4KV,"24","11",ALZ_Story_Activity,14
MW-23SF-K6V8-IXP9,"20","3",ALZ_Story_Activity,73
MW-23SF-4LYV-FZ6L,"69","12",ALZ_P3031,175
MW-23SF-K6V8-IXP9,"20","4",ALZ_P0203,163
MW-23SF-4LYV-FZ6L,"69","13",ALZ_Story_Activity,17
MW-23SF-4LYV-FZ6L,"69","14",ALZ_P0000,52
MW-23SF-K6V8-IXP9,"20","5",ALZ_Story_Activity,79
MW-23SF-4LYV-FZ6L,"69","15",ALZ_Story_Activity,1
MW-23SF-4LYV-FZ6L,"70","3",ALZ_Story_Activity,29
MW-23SF-K6V8-IXP9,"20","6",ALZ_P0809,107
MW-23SF-4LYV-FZ6L,"70","4",ALZ_P0000,6
MW-23SF-4LYV-FZ6L,"70","5",ALZ_Story_Activity,30
MW-23SF-4LYV-FZ6L,"70","7",ALZ_Story_Activity,34
MW-23SF-4LYV-FZ6L,"70","8",ALZ_P0000,3
MW-23SF-4LYV-FZ6L,"70","9",ALZ_Story_Activity,92
MW-23SF-K6V8-IXP9,"20","7",ALZ_Story_Activity,459
MW-23SF-4LYV-FZ6L,"70","10",ALZ_P0405,3
MW-23SF-4LYV-FZ6L,"70","11",ALZ_Story_Activity,131
MW-23SF-Y31R-F792,"42","5",ALZ_Story_Activity,0
MW-23SF-4LYV-FZ6L,"70","12",ALZ_P1213,53
MW-23SF-4LYV-FZ6L,"70","13",ALZ_Story_Activity,74
MW-23SF-4LYV-FZ6L,"70","14",ALZ_P2021,64
MW-23SF-4LYV-FZ6L,"70","15",ALZ_Story_Activity,37
MW-23SF-4LYV-FZ6L,"70","16",ALZ_P2223,2
MW-23SF-4LYV-FZ6L,"70","17",ALZ_Story_Activity,23
MW-23SF-K6V8-IXP9,"20","8",ALZ_P3031,25
MW-23SF-4LYV-FZ6L,"70","18",ALZ_P2425,43
MW-23SF-K6V8-IXP9,"20","9",ALZ_Story_Activity,55
MW-23SF-4LYV-FZ6L,"70","19",ALZ_Story_Activity,87
MW-23SF-K6V8-IXP9,"20","10",ALZ_P2829,10
MW-23SF-K6V8-IXP9,"20","11",ALZ_Story_Activity,9
MW-23SF-4LYV-FZ6L,"70","20",ALZ_P2829,92
MW-23SF-4LYV-FZ6L,"70","21",ALZ_Story_Activity,8
MW-23SF-4LYV-FZ6L,"70","22",ALZ_P3031,140
MW-23SF-JPWR-AZ4Q,"60","3",ALZ_Story_Activity,38
MW-23SF-K6V8-IXP9,"20","13",ALZ_Story_Activity,34
MW-23SF-K6V8-IXP9,"20","14",ALZ_P0001,50
MW-23SF-4LYV-FZ6L,"70","23",ALZ_Story_Activity,13
MW-23SF-JPWR-AZ4Q,"60","7",ALZ_Story_Activity,37
MW-23SF-K6V8-IXP9,"20","15",ALZ_Story_Activity,1
MW-23SF-JPWR-AZ4Q,"60","8",ALZ_P1011,7
MW-23SF-WY3V-S41P,"32","3",ALZ_Story_Activity,33
MW-23SF-WY3V-S41P,"32","4",ALZ_P0001,70
MW-23SF-WY3V-S41P,"32","5",ALZ_Story_Activity,27
MW-23SF-WY3V-S41P,"32","6",ALZ_P3031,124
MW-23SF-WY3V-S41P,"32","7",ALZ_Story_Activity,29
MW-23SF-WY3V-S41P,"32","8",ALZ_P0607,5
MW-23SF-WY3V-S41P,"32","9",ALZ_Story_Activity,0
MW-23SF-Y311-H83M,"22","3",ALZ_Story_Activity,41
MW-23SF-Y311-H83M,"24","3",ALZ_Story_Activity,113
MW-23SF-Y311-H83M,"24","4",ALZ_P0607,45
MW-23SF-Y311-H83M,"24","5",ALZ_Story_Activity,6
MW-23SF-Y316-I1G3,"33","3",ALZ_Story_Activity,37
MW-23SF-Y316-I1G3,"33","4",ALZ_P0000,58
MW-23SF-Y316-I1G3,"33","5",ALZ_Story_Activity,24
MW-23SF-Y316-I1G3,"33","6",ALZ_P0001,79
MW-23SF-WY3V-S41P,"36","3",ALZ_Story_Activity,49
MW-23SF-WY3V-S41P,"36","4",ALZ_P0001,30
MW-23SF-Y316-I1G3,"33","7",ALZ_Story_Activity,24
MW-23SF-WY3V-S41P,"36","5",ALZ_Story_Activity,138
MW-23SF-Y316-I1G3,"33","8",ALZ_P0203,89
MW-23SF-R7PP-C1ZM,"18","4",ALZ_P0001,49
MW-23SF-Y316-I1G3,"33","9",ALZ_Story_Activity,37
MW-23SF-R7PP-C1ZM,"18","5",ALZ_Story_Activity,179
MW-23SF-Y316-I1G3,"33","10",ALZ_P0405,106
MW-23SF-Y316-I1G3,"33","11",ALZ_Story_Activity,22
MW-23SF-Y316-I1G3,"33","12",ALZ_P0607,78
MW-23SF-R7PP-C1ZM,"18","6",ALZ_P0001,41
MW-23SF-R7PP-C1ZM,"18","7",ALZ_Story_Activity,77
MW-23SF-Y316-I1G3,"33","13",ALZ_Story_Activity,102
MW-23SF-R7PP-C1ZM,"18","8",ALZ_P0607,15
MW-23SF-387R-ALQR,"24","3",ALZ_Story_Activity,40
MW-23SF-R7PP-C1ZM,"18","9",ALZ_Story_Activity,76
MW-23SF-JPWY-UM5L,"38","3",ALZ_Story_Activity,27
MW-23SF-Y316-I1G3,"33","14",ALZ_P1213,40
MW-23SF-JPWY-UM5L,"38","4",ALZ_P0001,101
MW-23SF-387R-ALQR,"24","4",ALZ_P0001,48
MW-23SF-Y316-I1G3,"33","15",ALZ_Story_Activity,24
MW-23SF-R7PP-C1ZM,"18","10",ALZ_P0809,80
MW-23SF-387R-ALQR,"24","5",ALZ_Story_Activity,21
MW-23SF-JPWY-UM5L,"38","5",ALZ_Story_Activity,17
MW-23SF-JPWY-UM5L,"38","6",ALZ_P0001,58
MW-23SF-R7PP-C1ZM,"18","11",ALZ_Story_Activity,23
MW-23SF-JPWY-UM5L,"38","7",ALZ_Story_Activity,23
MW-23SF-JPWY-UM5L,"38","8",ALZ_P0203,8
MW-23SF-JPWY-UM5L,"38","9",ALZ_Story_Activity,0
MW-23SF-3877-HNW7,"27","3",ALZ_Story_Activity,117
MW-23SF-M9JV-H3YZ,"34","3",ALZ_Story_Activity,133
MW-23SF-3877-HNW7,"27","4",ALZ_P0607,14
MW-23SF-9N8Y-S814,"24","3",ALZ_Story_Activity,150
MW-23SF-M9JV-H3YZ,"34","4",ALZ_P3031,16
MW-23SF-M9JV-H3YZ,"34","5",ALZ_Story_Activity,27
MW-23SF-M9JV-H3YZ,"34","6",ALZ_P3031,4
MW-23SF-M9JV-H3YZ,"34","7",ALZ_Story_Activity,13
MW-23SF-9N8Y-S814,"24","4",ALZ_P0607,70
MW-23SF-5874-UKXN,"35","11",ALZ_Story_Activity,156
MW-23SF-9N8Y-S814,"24","5",ALZ_Story_Activity,12
MW-23SF-9N8Y-S814,"24","6",ALZ_P0607,46
MW-23SF-GGVV-IM6W,"28","3",ALZ_Story_Activity,37
MW-23SF-9N8Y-S814,"24","7",ALZ_Story_Activity,39
MW-23SF-5874-UKXN,"35","12",ALZ_P0607,55
MW-23SF-GGVV-IM6W,"28","4",ALZ_P0001,59
MW-23SF-9N8Y-S814,"24","8",ALZ_P0809,107
MW-23SF-3877-HNW7,"27","6",ALZ_P3031,207
MW-23SF-5874-UKXN,"35","13",ALZ_Story_Activity,69
MW-23SF-GGVV-IM6W,"28","5",ALZ_Story_Activity,21
MW-23SF-GGVV-IM6W,"28","6",ALZ_P2627,15
MW-23SF-GGVV-IM6W,"28","7",ALZ_Story_Activity,1
MW-23SF-9N8Y-S814,"24","9",ALZ_Story_Activity,18
MW-23SF-9N8Y-S814,"24","10",ALZ_P1011,127
MW-23SF-9N88-C5JP,"23","29",ALZ_Story_Activity,69
MW-23SF-9N8Y-S814,"24","11",ALZ_Story_Activity,25
MW-23SF-3877-HNW7,"27","8",ALZ_P1415,225
MW-23SF-GGVQ-HVMV,"28","3",ALZ_Story_Activity,74
MW-23SF-M9JV-H3YZ,"34","15",ALZ_Story_Activity,173
MW-23SF-9N88-C5JP,"23","30",ALZ_P2021,52
MW-23SF-9N8Y-S814,"24","12",ALZ_P1213,81
MW-23SF-GGVQ-HVMV,"28","4",ALZ_P2829,12
MW-23SF-GGVQ-HVMV,"28","5",ALZ_Story_Activity,20
MW-23SF-9N8Y-S814,"24","13",ALZ_Story_Activity,33
MW-23SF-GGVQ-HVMV,"28","6",ALZ_P3031,23
MW-23SF-GGVQ-HVMV,"28","7",ALZ_Story_Activity,7
MW-23SF-9N8Y-S814,"24","14",ALZ_P1415,143
MW-23SF-M9JV-H3YZ,"34","16",ALZ_P3031,3
MW-23SF-M9JV-H3YZ,"34","17",ALZ_Story_Activity,192
MW-23SF-GGVV-IM6W,"31","3",ALZ_Story_Activity,111
MW-23SF-9N8Y-S814,"24","15",ALZ_Story_Activity,29
MW-23SF-9N8Y-S814,"24","16",ALZ_P1617,75
MW-23SF-M9JV-H3YZ,"34","18",ALZ_P3031,177
MW-23SF-9N8Y-S814,"24","17",ALZ_Story_Activity,25
MW-23SF-9N8Y-S814,"24","18",ALZ_P1819,122
MW-23SF-9N8Y-S814,"24","19",ALZ_Story_Activity,122
MW-23SF-M9JV-H3YZ,"34","19",ALZ_Story_Activity,1
MW-23SF-5874-UKXN,"35","21",ALZ_Story_Activity,29
MW-23SF-5874-UKXN,"35","22",ALZ_P0001,126
MW-23SF-5874-UKXN,"35","23",ALZ_Story_Activity,29
MW-23SF-9N8Y-S814,"26","3",ALZ_Story_Activity,40
MW-23SF-9N8Y-S814,"26","4",ALZ_P1819,100
MW-23SF-WY3Y-C298,"32","7",ALZ_Story_Activity,110
MW-23SF-M9JJ-TNVW,"28","11",ALZ_Story_Activity,257
MW-23SF-9N8Y-S814,"26","5",ALZ_Story_Activity,24
MW-23SF-9N8Y-S814,"26","6",ALZ_P2021,72
MW-23SF-9N8Y-S814,"26","7",ALZ_Story_Activity,25
MW-23SF-9N8Y-S814,"26","8",ALZ_P2223,80
MW-23SF-9N8Y-S814,"26","9",ALZ_Story_Activity,26
MW-23SF-9N8Y-S814,"26","10",ALZ_P2425,52
MW-23SF-QMNG-UQ54,"19","3",ALZ_Story_Activity,72
MW-23SF-M9JJ-TNVW,"28","12",ALZ_P1819,63
MW-23SF-M9J8-S4KG,"19","7",ALZ_Story_Activity,626
MW-23SF-9N8Y-S814,"26","11",ALZ_Story_Activity,25
MW-23SF-9N8Y-S814,"26","12",ALZ_P2627,33
MW-23SF-M9JJ-TNVW,"28","13",ALZ_Story_Activity,15
MW-23SF-QMNG-UQ54,"19","4",ALZ_P0203,69
MW-23SF-M9JJ-TNVW,"28","14",ALZ_P2223,4
MW-23SF-M9JJ-TNVW,"28","15",ALZ_Story_Activity,188
MW-23SF-9N8Y-S814,"26","13",ALZ_Story_Activity,29
MW-23SF-9N8Y-S814,"26","14",ALZ_P2829,60
MW-23SF-QMNG-UQ54,"19","5",ALZ_Story_Activity,1
MW-23SF-9N8Y-S814,"26","15",ALZ_Story_Activity,18
MW-23SF-8Q8Q-U2J5,"39","26",ALZ_P2425,66
MW-23SF-9N8Y-S814,"26","16",ALZ_P3031,138
MW-23SF-8Q8Q-U2J5,"39","27",ALZ_Story_Activity,31
MW-23SF-M9JJ-TNVW,"28","16",ALZ_P3031,159
MW-23SF-8Q8Q-U2J5,"39","28",ALZ_P2627,145
MW-23SF-WY3Y-C298,"33","5",ALZ_Story_Activity,204
MW-23SF-9N8Y-S814,"26","17",ALZ_Story_Activity,11
MW-23SF-9N8Y-S814,"26","18",ALZ_P3031,14
MW-23SF-9N8Y-S814,"26","19",ALZ_Story_Activity,7
MW-23SF-GGVQ-HVMV,"29","3",ALZ_Story_Activity,130
MW-23SF-M9JJ-TNVW,"28","17",ALZ_Story_Activity,42
MW-23SF-8Q8Q-U2J5,"39","29",ALZ_Story_Activity,30
MW-23SF-8Q8Q-U2J5,"39","30",ALZ_P2829,113
MW-23SF-GGVQ-HVMV,"29","5",ALZ_Story_Activity,136
MW-23SF-8Q8Q-U2J5,"39","31",ALZ_Story_Activity,20
MW-23SF-8Q8Q-U2J5,"39","32",ALZ_P3031,116
MW-23SF-M9J8-S4KG,"19","8",ALZ_P3031,11
MW-23SF-M9J8-S4KG,"19","9",ALZ_Story_Activity,65
MW-23SF-GGVQ-HVMV,"29","6",ALZ_P1011,86
MW-23SF-8Q8Q-U2J5,"39","33",ALZ_Story_Activity,16
MW-23SF-GGVQ-HVMV,"29","7",ALZ_Story_Activity,93
MW-23SF-M9J8-S4KG,"19","11",ALZ_Story_Activity,56
MW-23SF-GGVQ-HVMV,"29","8",ALZ_P1213,125
MW-23SF-M9J8-S4KG,"19","13",ALZ_Story_Activity,12
MW-23SF-GGVQ-HVMV,"29","9",ALZ_Story_Activity,34
MW-23SF-GGVQ-HVMV,"29","10",ALZ_P3031,5
MW-23SF-GGVQ-HVMV,"29","11",ALZ_Story_Activity,78
MW-23SF-GGVQ-HVMV,"29","12",ALZ_P1415,139
MW-23SF-WY3V-S41P,"39","3",ALZ_Story_Activity,33
MW-23SF-WY3V-S41P,"39","4",ALZ_P0001,47
MW-23SF-WY3V-S41P,"39","5",ALZ_Story_Activity,96
MW-23SF-GGVQ-HVMV,"29","13",ALZ_Story_Activity,153
MW-23SF-WY3V-S41P,"39","6",ALZ_P3031,12
MW-23SF-WY3V-S41P,"39","7",ALZ_Story_Activity,1
MW-23SF-WY3V-S41P,"40","3",ALZ_Story_Activity,84
MW-23SF-GGVQ-HVMV,"29","14",ALZ_P3031,8
MW-23SF-GGVQ-HVMV,"29","15",ALZ_Story_Activity,29
MW-23SF-GGVQ-HVMV,"29","16",ALZ_P1819,2
MW-23SF-GGVQ-HVMV,"29","17",ALZ_Story_Activity,247
MW-23SF-WY3V-S41P,"40","4",ALZ_P0203,49
MW-23SF-WY3V-S41P,"40","5",ALZ_Story_Activity,267
MW-23SF-GGVQ-HVMV,"29","18",ALZ_P3031,193
MW-23SF-WY3V-S41P,"40","6",ALZ_P1617,64
MW-23SF-WY3V-S41P,"40","7",ALZ_Story_Activity,7
MW-23SF-GGVQ-HVMV,"29","19",ALZ_Story_Activity,22
MW-23SF-GGVQ-HVMV,"29","20",ALZ_P3031,151
MW-23SF-GGVQ-HVMV,"29","21",ALZ_Story_Activity,33
MW-23SF-GGVV-IM6W,"36","5",ALZ_Story_Activity,36
MW-23SF-GGVV-IM6W,"36","6",ALZ_P0000,42
MW-23SF-GGVV-IM6W,"36","7",ALZ_Story_Activity,108
MW-23SF-5874-UKXN,"39","3",ALZ_Story_Activity,33
MW-23SF-GGVV-IM6W,"37","3",ALZ_Story_Activity,35
MW-23SF-P7MM-C24X,"26","3",ALZ_Story_Activity,187
MW-23SF-JPW8-F2P3,"27","3",ALZ_Story_Activity,71
MW-23SF-GGVQ-HVMV,"30","3",ALZ_Story_Activity,81
MW-23SF-GGVQ-HVMV,"30","4",ALZ_P2829,5
MW-23SF-R7PP-CL5Q,"24","3",ALZ_Story_Activity,402
MW-23SF-Z562-FM7J,"20","5",ALZ_Story_Activity,41
MW-23SF-Z562-FM7J,"20","6",ALZ_P0001,16
MW-23SF-Z562-FM7J,"20","7",ALZ_Story_Activity,218
MW-23SF-R7PP-CL5Q,"24","4",ALZ_P3031,191
MW-23SF-R7PP-CL5Q,"24","5",ALZ_Story_Activity,94
MW-23SF-Z562-FM7J,"20","8",ALZ_P1213,27
MW-23SF-Z562-FM7J,"20","9",ALZ_Story_Activity,35
MW-23SF-Z562-FM7J,"20","10",ALZ_P1415,30
MW-23SF-R7PP-CL5Q,"24","6",ALZ_P3031,15
MW-23SF-Z562-FM7J,"20","11",ALZ_Story_Activity,258
MW-23SF-R7PP-CL5Q,"24","7",ALZ_Story_Activity,66
MW-23SF-Z562-FM7J,"20","12",ALZ_P3031,144
MW-23SF-Z562-FM7J,"20","13",ALZ_Story_Activity,36
MW-23SF-Z562-FM7J,"20","14",ALZ_P1819,28
MW-23SF-Z562-FM7J,"20","15",ALZ_Story_Activity,20
MW-23SF-Z562-FM7J,"20","16",ALZ_P2627,21
MW-23SF-Z562-FM7J,"20","17",ALZ_Story_Activity,8
MW-23SF-Y316-I1G3,"36","3",ALZ_Story_Activity,27
MW-23SF-Y316-I1G3,"36","4",ALZ_P0001,122
MW-23SF-Z562-FM7J,"20","19",ALZ_Story_Activity,14
MW-23SF-Z562-FM7J,"20","20",ALZ_P0001,77
MW-23SF-Z562-FM7J,"20","21",ALZ_Story_Activity,8
MW-23SF-Z562-FM7J,"20","22",ALZ_P0203,48
MW-23SF-Y316-I1G3,"36","5",ALZ_Story_Activity,25
MW-23SF-Y316-I1G3,"36","6",ALZ_P0203,81
MW-23SF-Z562-FM7J,"20","23",ALZ_Story_Activity,14
MW-23SF-Z562-FM7J,"20","25",ALZ_Story_Activity,50
MW-23SF-Z562-FM7J,"20","26",ALZ_P3031,24
MW-23SF-Y316-I1G3,"36","7",ALZ_Story_Activity,28
MW-23SF-Z562-FM7J,"20","27",ALZ_Story_Activity,21
MW-23SF-Y316-I1G3,"36","8",ALZ_P0405,34
MW-23SF-Z562-FM7J,"20","28",ALZ_P3031,139
MW-23SF-Y316-I1G3,"36","9",ALZ_Story_Activity,37
MW-23SF-3872-F8XG,"55","3",ALZ_Story_Activity,25
MW-23SF-Z562-FM7J,"20","29",ALZ_Story_Activity,33
MW-23SF-Z562-FM7J,"20","31",ALZ_Story_Activity,3
MW-23SF-Z562-FM7J,"20","33",ALZ_Story_Activity,27
MW-23SF-Z562-FM7J,"20","34",ALZ_P0001,86
MW-23SF-GGVQ-HVMV,"31","3",ALZ_Story_Activity,43
MW-23SF-GGVQ-HVMV,"31","4",ALZ_P0001,50
MW-23SF-Z562-FM7J,"20","35",ALZ_Story_Activity,33
MW-23SF-Z562-FM7J,"20","36",ALZ_P0405,70
MW-23SF-GGVQ-HVMV,"31","6",ALZ_P0405,86
MW-23SF-Z562-FM7J,"20","37",ALZ_Story_Activity,32
MW-23SF-XW5X-S2KP,"17","3",ALZ_Story_Activity,7
MW-23SF-Z562-FM7J,"20","39",ALZ_Story_Activity,9
MW-23SF-GGVQ-HVMV,"31","8",ALZ_P0607,95
MW-23SF-Z562-FM7J,"21","3",ALZ_Story_Activity,52
MW-23SF-M9JP-F2GQ,"20","3",ALZ_Story_Activity,84
MW-23SF-M9JP-F2GQ,"20","4",ALZ_P0203,10
MW-23SF-GGVQ-HVMV,"31","10",ALZ_P3031,9
MW-23SF-M9JP-F2GQ,"20","5",ALZ_Story_Activity,403
MW-23SF-Y31Z-HLXY,"22","3",ALZ_Story_Activity,40
MW-23SF-GGVQ-HVMV,"31","12",ALZ_P2021,4
MW-23SF-Y31Z-HLXY,"22","4",ALZ_P0001,92
MW-23SF-2J44-HJ79,"25","3",ALZ_Story_Activity,28
MW-23SF-2J44-HJ79,"25","4",ALZ_P0001,54
MW-23SF-Y31Z-HLXY,"22","5",ALZ_Story_Activity,51
MW-23SF-2J44-HJ79,"25","5",ALZ_Story_Activity,5
MW-23SF-3872-F8XG,"55","17",ALZ_Story_Activity,46
MW-23SF-3872-F8XG,"55","18",ALZ_P0001,111
MW-23SF-GGVQ-HVMV,"31","17",ALZ_Story_Activity,32
MW-23SF-GGVQ-HVMV,"31","18",ALZ_P0001,43
MW-23SF-3872-F8XG,"55","19",ALZ_Story_Activity,41
MW-23SF-3872-F8XG,"55","20",ALZ_P0405,123
MW-23SF-2J44-HJ79,"27","3",ALZ_Story_Activity,67
MW-23SF-GGVQ-HVMV,"31","20",ALZ_P2425,14
MW-23SF-2J44-HJ79,"27","4",ALZ_P0203,15
MW-23SF-2J44-HJ79,"27","5",ALZ_Story_Activity,30
MW-23SF-GGVQ-HVMV,"31","22",ALZ_P1011,69
MW-23SF-2J44-HJ79,"27","6",ALZ_P0203,64
MW-23SF-3872-F8XG,"55","21",ALZ_Story_Activity,393
MW-23SF-R7PP-CL5Q,"26","3",ALZ_Story_Activity,84
MW-23SF-2J44-HJ79,"27","7",ALZ_Story_Activity,31
MW-23SF-GGVQ-HVMV,"31","24",ALZ_P1819,113
MW-23SF-2J44-HJ79,"27","8",ALZ_P0405,56
MW-23SF-2J44-HJ79,"27","9",ALZ_Story_Activity,21
MW-23SF-2J44-HJ79,"27","10",ALZ_P0607,50
MW-23SF-2J44-HJ79,"27","11",ALZ_Story_Activity,66
MW-23SF-GGVQ-HVMV,"31","26",ALZ_P2021,50
MW-23SF-2J44-HJ79,"27","12",ALZ_P1011,131
MW-23SF-GGVQ-HVMV,"31","28",ALZ_P2223,31
MW-23SF-3872-F8XG,"55","22",ALZ_P2223,11
MW-23SF-3872-F8XG,"55","23",ALZ_Story_Activity,141
MW-23SF-2J44-HJ79,"27","13",ALZ_Story_Activity,32
MW-23SF-2J44-HJ79,"27","14",ALZ_P1213,162
MW-23SF-3872-F8XG,"55","24",ALZ_P3031,119
MW-23SF-2J44-HJ79,"27","15",ALZ_Story_Activity,24
MW-23SF-2J44-HJ79,"27","16",ALZ_P1415,101
MW-23SF-3872-F8XG,"55","25",ALZ_Story_Activity,31
MW-23SF-3872-F8XG,"55","26",ALZ_P2223,172
MW-23SF-2J44-HJ79,"27","17",ALZ_Story_Activity,31
MW-23SF-M9JP-FKR7,"27","3",ALZ_Story_Activity,59
MW-23SF-2J44-HJ79,"27","18",ALZ_P1617,104
MW-23SF-9N8Y-SY3P,"42","3",ALZ_Story_Activity,33
MW-23SF-9N8Y-SY3P,"42","4",ALZ_P0000,4
MW-23SF-9N8Y-SY3P,"42","5",ALZ_Story_Activity,0
MW-23SF-2J44-HJ79,"27","19",ALZ_Story_Activity,39
MW-23SF-3872-F8XG,"55","27",ALZ_Story_Activity,18
MW-23SF-3872-F8XG,"55","28",ALZ_P3031,157
MW-23SF-2J44-HJ79,"27","20",ALZ_P1819,128
MW-23SF-GGVQ-HVMV,"32","3",ALZ_Story_Activity,38
MW-23SF-9N8Y-S814,"27","3",ALZ_Story_Activity,27
MW-23SF-9N8Y-S814,"27","4",ALZ_P0001,48
MW-23SF-2J44-HJ79,"27","21",ALZ_Story_Activity,39
MW-23SF-3872-F8XG,"55","29",ALZ_Story_Activity,94
MW-23SF-9N8Y-S814,"27","5",ALZ_Story_Activity,17
MW-23SF-2J44-HJ79,"27","22",ALZ_P2021,76
MW-23SF-9N8Y-S814,"27","6",ALZ_P0203,71
MW-23SF-7YW8-SMPZ,"23","3",ALZ_Story_Activity,158
MW-23SF-3872-F8XG,"55","30",ALZ_P3031,127
MW-23SF-2J44-HJ79,"27","23",ALZ_Story_Activity,28
MW-23SF-9N8Y-S814,"27","7",ALZ_Story_Activity,22
MW-23SF-9N8Y-S814,"27","8",ALZ_P0405,46
MW-23SF-2J44-HJ79,"27","24",ALZ_P2223,94
MW-23SF-9N8Y-S814,"27","9",ALZ_Story_Activity,21
MW-23SF-9N8Y-S814,"27","10",ALZ_P0607,116
MW-23SF-3872-F8XG,"55","31",ALZ_Story_Activity,30
MW-23SF-2J44-HJ79,"27","25",ALZ_Story_Activity,3
MW-23SF-3872-F8XG,"55","32",ALZ_P2425,141
MW-23SF-7YW8-SMPZ,"24","3",ALZ_Story_Activity,37
MW-23SF-GGVQ-HVMV,"33","3",ALZ_Story_Activity,111
MW-23SF-9N8Y-S814,"27","11",ALZ_Story_Activity,32
MW-23SF-7YW8-SMPZ,"24","4",ALZ_P0001,21
MW-23SF-9N8Y-S814,"27","12",ALZ_P0809,132
MW-23SF-7YW8-SMPZ,"24","5",ALZ_Story_Activity,38
MW-23SF-3872-F8XG,"55","33",ALZ_Story_Activity,61
MW-23SF-7YW8-SMPZ,"24","6",ALZ_P0203,15
MW-23SF-7YW8-SMPZ,"24","7",ALZ_Story_Activity,460
MW-23SF-3872-F8XG,"55","34",ALZ_P3031,3
