activity_id,action,action_data,Wand Count,Event Count,Events/Wand
ALZ_P1011,activity_iap,"{""ts"":""timers_activityIAPs_s02_q01"",""ti"":1}",3,3,
ALZ_P1415,activity_back_button,,69,89,1.290
ALZ_P1011,activity_iap,"{""ts"":""timers_activityIAPs_s03_q01"",""ti"":1}",4,4,
ALZ_P1415,activity_question_set,"{""qs"":""set_intro""}",69,89,1.290
ALZ_P1011,activity_iap,"{""ts"":""timers_activityIAPs_s03_q02"",""ti"":1}",4,7,
ALZ_P1011,activity_iap,"{""ts"":""timers_activityIAPs_s03_q02"",""ti"":2}",2,2,
ALZ_P1415,activity_question_set,"{""qs"":""set_pointableExit""}",69,89,1.290
ALZ_P1011,activity_iap,"{""ts"":""timers_activityIAPs_s03_q03"",""ti"":1}",4,4,
ALZ_P1011,activity_iap,"{""ts"":""timers_activityIAPs"",""ti"":0}",9,12,
ALZ_P1011,activity_iap,"{""ts"":""timers_activityIAPs"",""ti"":1}",2,2,
ALZ_P1011,activity_iap,"{""ts"":""timers_activityIAPs"",""ti"":2}",1,1,
ALZ_P1415,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",69,89,1.290
ALZ_P1011,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":1}",5,6,
ALZ_P1415,activity_sequence,"{""s"":""seq_ui_letsplay""}",69,89,1.290
ALZ_P1415,activity_question,"{""q"":""switcher"",""vg"":""""}",69,88,1.275
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_obj_buzz1""}",9,12,1.33
ALZ_P1415,activity_question_set,"{""qs"":""set_sb""}",69,88,1.275
ALZ_P1415,activity_input,"{""i"":""input_large""}",68,121,1.779
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_obj_fly_guy2""}",2,2,1.00
ALZ_P1415,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",68,88,1.294
ALZ_P1415,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":0}",67,84,1.254
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w01_they""}",7,10,1.43
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w02_were""}",4,5,1.25
ALZ_P2425,activity_sequence,"{""s"":""seq_BlankSequence""}",66,1066,16.152
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w04_the""}",7,11,1.57
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w05_secret""}",8,13,1.63
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w06_hero""}",6,9,1.50
ALZ_P2425,activity_question,"{""q"":""q01"",""vg"":""""}",66,267,4.045
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w08_an""}",7,12,1.71
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w09_alien""}",7,8,1.14
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w10_spaceship""}",6,7,1.17
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w11_snuck""}",5,6,1.20
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w12_up""}",3,4,1.33
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w13_behind""}",5,8,1.60
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w14_fly""}",4,5,1.25
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w15_guy""}",6,8,1.33
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w16_and""}",5,5,1.00
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w17_buzz""}",2,2,1.00
ALZ_P1011,activity_inference,"{""l"":""alz_p1011_txt_w18_boy""}",4,5,1.25
ALZ_P2425,activity_answer,"{""a"":""input_auto""}",66,260,3.939
ALZ_P2425,activity_input,"{""i"":""input_auto""}",66,260,3.939
ALZ_P2425,activity_sequence,"{""s"":""seq_ui_letsplay""}",66,108,1.636
ALZ_P2425,activity_question_set,"{""qs"":""set_intro""}",66,108,1.636
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_intro1""}",66,88,1.333
ALZ_P1011,activity_sequence,"{""s"":""seq_BlankSequence""}",65,937,14.415
ALZ_P0607,activity_sequence,"{""s"":""seq_Wait_600ms""}",65,757,11.646
ALZ_P0405,activity_sequence,"{""s"":""seq_Wait_600ms""}",65,500,7.692
ALZ_P1011,activity_answer,"{""a"":""input_auto""}",65,392,6.031
ALZ_P1011,activity_input,"{""i"":""input_auto""}",65,392,6.031
ALZ_P1011,activity_question,"{""q"":""q01"",""vg"":""""}",65,355,5.462
ALZ_P0607,activity_inference,"{""l"":""alz_p0607_obj_sign""}",65,243,3.738
ALZ_P0607,activity_question,"{""q"":""s01_q01"",""vg"":""""}",65,230,3.538
ALZ_P0607,activity_sequence,"{""s"":""seq_ui_sfx_linkedplayableenter""}",65,229,3.523
ALZ_P1011,activity_question,"{""q"":""switcher"",""vg"":""""}",65,149,2.292
ALZ_P1011,activity_back_button,,65,116,1.785
ALZ_P1011,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",65,116,1.785
ALZ_P1011,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",65,114,1.754
ALZ_P0203,activity_question_set,"{""qs"":""set_linkedExit""}",65,112,1.723
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_sfx_linkedplayableexit""}",65,112,1.723
ALZ_P0405,activity_question,"{""q"":""s01_q01"",""vg"":""""}",65,110,1.692
ALZ_P0405,activity_question_set,"{""qs"":""set_PlayWithPuppets""}",65,110,1.692
ALZ_P1011,activity_question_set,"{""qs"":""set_pointableExit""}",65,110,1.692
ALZ_P1011,activity_question_set,"{""qs"":""set_sb""}",65,110,1.692
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_a1_s01_q01_prompt""}",65,110,1.692
ALZ_P0405,activity_sequence,"{""s"":""seq_ui_sfx_linkedplayableenter""}",65,110,1.692
ALZ_P2425,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",65,110,1.692
ALZ_P2425,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",65,110,1.692
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s01_q01_iap1""}",5,8,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s01_q01_iap2""}",1,1,
RRR_Story_Activity,activity_sequence,"{""s"":""seq_story_p0607""}",99,166,1.677
VFB_Story_Activity,activity_sequence,"{""s"":""seq_story_p2627""}",99,134,1.354
ALZ_P0405,activity_input,"{""i"":""input_puppets""}",65,109,1.677
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s01_q01_wa_alienz""}",7,8,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s01_q01_wa_buzz_left""}",9,12,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s01_q01_wa_buzz_right""}",7,10,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s01_q01_wa_fly_guy_left""}",8,11,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s01_q01_wa_fly_guy_right""}",2,2,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s01_q01_wa_word_left""}",4,9,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s01_q01_wa_word_right""}",1,1,
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_a1_s01_q01_gibberish""}",65,109,1.677
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s02_q01_iap0a""}",10,11,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s02_q01_iap1""}",3,3,
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S02_Q01_IAP1""}",98,268,2.735
VFB_Story_Activity,activity_sequence,"{""s"":""seq_story_p3031""}",98,139,1.418
ALZ_P1011,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",65,108,1.662
ALZ_P2425,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",65,107,1.646
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s03_q01_iap0b""}",2,2,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s03_q01_iap1""}",7,15,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s03_q01_iap2""}",1,1,
ALZ_P2425,activity_question_set,"{""qs"":""set_pointableExit""}",65,107,1.646
WRD_Story_Activity,activity_sequence,"{""s"":""seq_story_p2627""}",97,160,1.649
ALZ_P1415,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",64,661,10.328
ALZ_Story_Activity,activity_data_model_failure,"{""aes"":""WaitForPointerInput"",""e"":""actEngStatePlaySequenceList: SequenceListItemBase_ScoreSequenceListItem: score did not fit in range: score: 1""}",64,162,2.531
ALZ_P1011,activity_question_set,"{""qs"":""set_intro""}",64,112,1.750
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s03_q02_iap0b""}",1,2,
BookSelection,activity_sequence,"{""s"":""audio_UI_BookDetected_GSG_back""}",96,163,1.698
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_Intro2""}",96,330,3.438
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_sb_menuoption""}",96,650,6.771
WRD_Story_Activity,activity_sequence,"{""s"":""seq_story_p1819""}",96,128,1.333
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s03_q03_iap0b""}",2,3,
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_spreadDetectionInterrupt""}",96,336,3.500
ALZ_P1011,activity_sequence,"{""s"":""seq_ui_letsplay""}",64,112,1.750
ALZ_Story_Activity,activity_sequence,"{""s"":""seq_bg_music_p0405""}",64,112,1.750
ALZ_P0001,activity_sequence,"{""s"":""seq_p0001_a1_s01_q02_sca""}",64,99,1.547
ALZ_P0607,activity_sequence,"{""s"":""seq_ui_hoverreminder3""}",64,95,1.484
VFB_Story_Activity,activity_sequence,"{""s"":""seq_sb_menu_diffpage_prompt""}",95,336,3.537
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_a1_s04_q01_iap1""}",3,3,
WRD_Story_Activity,activity_sequence,"{""s"":""seq_story_p2021""}",95,134,1.411
ALZ_P1819,activity_input,"{""i"":""input_large""}",64,94,1.469
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_a1_s01_q01_intro1""}",64,88,1.375
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_hint1""}",64,80,1.250
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_hoverreminder4""}",64,78,1.219
ALZ_P3031,activity_sequence,"{""s"":""seq_ui_hoverreminder2""}",64,73,1.141
ALZ_P1415,activity_question,"{""q"":""menu"",""vg"":""""}",63,263,4.175
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_iap1""}",5,6,
ALZ_P0607,activity_inference,"{""l"":""alz_p0607_obj_flashlight1""}",63,204,3.238
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_intro2""}",5,5,
GSG_P1011,activity_sequence,"{""s"":""seq_KillSwitch1""}",93,341,3.667
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w01_they""}",7,10,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w02_were""}",4,5,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w03_guarding""}",6,9,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w04_the""}",7,10,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w05_secret""}",8,13,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w06_hero""}",6,9,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w07_fort""}",8,15,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w08_an""}",7,12,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w09_alien""}",7,8,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w10_spaceship""}",6,7,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w11_snuck""}",4,5,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w12_up""}",3,4,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w13_behind""}",5,8,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w14_fly""}",4,4,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w15_guy""}",6,7,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w16_and""}",5,5,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w17_buzz""}",2,2,
ALZ_P1011,activity_sequence,"{""s"":""seq_p1011_txt_w18_boy""}",4,5,
WRD_Story_Activity,activity_sequence,"{""s"":""seq_story_p2829""}",93,156,1.677
BookSelection,activity_sequence,"{""s"":""seq_UI_BookDetected_BUGS""}",92,143,1.554
EAT_P3233,activity_sequence,"{""s"":""seq_ui_letsplay""}",92,145,1.576
EAT_Story_Activity,activity_sequence,"{""s"":""seq_story_p3233""}",92,149,1.620
WRD_Story_Activity,activity_sequence,"{""s"":""seq_sb_menu_diffbook_response""}",92,190,2.065
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge1b""}",92,270,2.935
EAT_P3233,activity_sequence,"{""s"":""seq_BlankSequence""}",91,476,5.231
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S02_Q01_Response""}",91,195,2.143
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S02_Q02_Prompt""}",91,185,2.033
RRR_Story_Activity,activity_sequence,"{""s"":""seq_story_p0809""}",91,148,1.626
ALZ_P1415,activity_question_set,"{""qs"":""set_pointables""}",63,132,2.095
ALZ_P1011,activity_sequence,"{""s"":""seq_ui_lifeline1""}",9,9,
WRD_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_sb_menuoption""}",90,449,4.989
ALZ_P1011,activity_sequence,"{""s"":""seq_ui_lifeline3""}",7,8,
EAT_Story_Activity,activity_sequence,"{""s"":""seq_story_p3031""}",89,128,1.438
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S01_Q01_Response""}",89,206,2.315
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S01_Q02_Prompt""}",89,211,2.371
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_sfx_spreadDetectionInterrupt""}",89,418,4.697
WRD_Story_Activity,activity_sequence,"{""s"":""seq_sb_menu_diffpage_prompt""}",89,251,2.820
WRD_Story_Activity,activity_sequence,"{""s"":""seq_story_p3435""}",89,137,1.539
ALZ_P0203,activity_question,"{""q"":""s01_q03"",""vg"":""""}",63,113,1.794
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_a1_s01_q03_prompt""}",63,113,1.794
ALZ_P3031,activity_inference,"{""l"":""alz_p3031_one""}",63,98,1.556
VFB_P3031,activity_sequence,"{""s"":""seq_ui_letsplay""}",88,122,1.386
ALZ_P1415,activity_inference_start,"{""m"":""alz_p1415""}",62,410,6.613
ALZ_P1011,wand_activity_end,"{""act"":""ALZ_P1011"", ""ver"": 48, ""dev"": false}",65,110,
ALZ_P1011,wand_activity_start,"{""act"":""ALZ_P1011"", ""ver"": 48, ""dev"": false}",64,112,
ALZ_P1415,activity_input,"{""i"":""input_pointables""}",62,264,4.258
ALZ_P0607,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":0}",62,229,3.694
ALZ_P1213,activity_answer,"{""a"":""input_large""}",6,6,
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_obj_buzz2""}",62,142,2.290
ALZ_P0203,activity_sequence,"{""s"":""seq_p0203_a1_s01_q03_response""}",62,108,1.742
ALZ_P1213,activity_iap,"{""ts"":""timers_activityIAPs"",""ti"":0}",2,4,
ALZ_P1819,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":0}",62,90,1.452
ALZ_P1213,activity_iap,"{""ts"":""timers_jumping_activityIAPs"",""ti"":1}",3,4,
ALZ_P1213,activity_iap,"{""ts"":""timers_jumping_activityIAPs"",""ti"":2}",1,1,
ALZ_P0203,activity_sequence,"{""s"":""seq_ui_hint2""}",62,79,1.274
ALZ_P1213,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":1}",10,66,
ALZ_P1213,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":2}",4,17,
ALZ_P1213,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":3}",2,5,
ALZ_P3031,activity_sequence,"{""s"":""seq_ui_hint3""}",62,75,1.210
ALZ_P1213,activity_sequence,"{""s"":""seq_BlankSequence""}",61,1354,22.197
ALZ_P1213,activity_iap,"{""ts"":""timers_wiggling_activityIAPs"",""ti"":0}",4,5,
ALZ_P1819,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",61,809,13.262
ALZ_P0405,activity_sequence,"{""s"":""seq_ui_led_pointable_gentlepulseidle""}",61,516,8.459
ALZ_P1213,activity_question,"{""q"":""q01"",""vg"":""""}",61,378,6.197
ALZ_P1213,activity_answer,"{""a"":""input_auto""}",61,372,6.098
ALZ_P1213,activity_input,"{""i"":""input_auto""}",61,372,6.098
ALZ_P1617,activity_answer,"{""a"":""input_auto""}",61,370,6.066
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w01_the""}",4,6,1.50
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w02_aliens""}",3,4,1.33
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w03_turned""}",3,3,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w04_on""}",3,3,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w05_their""}",3,3,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w06_ray""}",3,3,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w07_beam""}",3,4,1.33
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w08_the""}",4,4,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w09_ray""}",4,5,1.25
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w10_beam""}",4,4,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w11_pulled""}",5,5,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w12_the""}",4,6,1.50
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w13_heroes""}",4,8,2.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w14_into""}",6,7,1.17
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w15_the""}",3,3,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w16_spaceship""}",7,9,1.29
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w17_inside""}",8,9,1.13
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w18_the""}",6,7,1.17
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w19_spaceship""}",6,6,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w20_all""}",3,3,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w21_the""}",2,2,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w22_alienz""}",5,6,1.20
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w23_jumped""}",3,3,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w24_on""}",4,5,1.25
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w25_top""}",3,3,1.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w26_of""}",3,4,1.33
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w27_buzz""}",4,5,1.25
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w28_boy""}",6,10,1.67
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w29_they""}",3,6,2.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w30_tied""}",4,6,1.50
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w31_him""}",2,4,2.00
ALZ_P1213,activity_inference,"{""l"":""alz_p1213_txt_w32_up""}",5,8,1.60
ALZ_P1617,activity_input,"{""i"":""input_auto""}",61,370,6.066
ALZ_P1617,activity_question,"{""q"":""q01"",""vg"":""""}",61,306,5.016
ALZ_P1819,activity_inference_start,"{""m"":""alz_p1819""}",61,293,4.803
ALZ_P1819,activity_input,"{""i"":""input_pointables""}",61,170,2.787
ALZ_P1819,activity_question,"{""q"":""menu"",""vg"":""""}",61,166,2.721
ALZ_P1819,activity_question_set,"{""qs"":""set_pointables""}",61,155,2.541
ALZ_P0203,activity_inference,"{""l"":""alz_p0203_obj_title""}",61,111,1.820
ALZ_P2425,activity_back_button,,61,104,1.705
ALZ_P2425,activity_question,"{""q"":""switcher"",""vg"":""""}",61,101,1.656
ALZ_P2425,activity_question_set,"{""qs"":""set_sb""}",61,101,1.656
ALZ_P0405,activity_answer,"{""a"":""input_puppets""}",61,100,1.639
ALZ_P0405,activity_sequence,"{""s"":""seq_p0405_a1_s01_q01_response""}",61,100,1.639
ALZ_P1213,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",61,98,1.607
ALZ_P1213,activity_question_set,"{""qs"":""set_intro""}",61,97,1.590
ALZ_P1213,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",61,97,1.590
ALZ_P1213,activity_sequence,"{""s"":""seq_ui_letsplay""}",61,97,1.590
ALZ_P1213,activity_question_set,"{""qs"":""set_pointableExit""}",61,96,1.574
ALZ_P1213,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",61,95,1.557
ALZ_P1213,activity_back_button,,61,93,1.525
ALZ_P1213,activity_question,"{""q"":""switcher"",""vg"":""""}",61,91,1.492
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_a1_s01_q01_iap0a""}",4,5,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_a1_s01_q01_iap1""}",2,4,
VFB_P3031,activity_sequence,"{""s"":""seq_BlankSequence""}",87,701,8.057
WRD_Story_Activity,activity_sequence,"{""s"":""seq_story_p2223""}",87,108,1.241
WRD_Story_Activity,activity_sequence,"{""s"":""seq_story_p3031""}",87,112,1.287
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge1b""}",86,354,4.116
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_PnT_Spinosaurus_Name""}",86,235,2.733
RRR_Story_Activity,activity_sequence,"{""s"":""seq_story_p0405""}",86,196,2.279
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_a1_s01_q01_response4""}",10,15,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_a1_s01_q01_response5""}",8,15,
VFB_P3031,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",86,141,1.640
VFB_P3031,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",86,141,1.640
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S01_Q02_Response""}",85,193,2.271
VFB_P3031,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",85,115,1.353
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_a1_s02_q01_iap0b""}",2,2,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_a1_s02_q01_iap1""}",2,3,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_a1_s02_q01_iap2""}",1,1,
ALZ_P1213,activity_question_set,"{""qs"":""set_sb""}",61,91,1.492
BookSelection,activity_sequence,"{""s"":""seq_UI_BookDetected_AFG""}",84,306,3.643
EAT_P3233,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",84,531,6.321
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S01_Q03_Prompt""}",84,188,2.238
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S01_Q03_Rubbing_Start""}",84,188,2.238
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_a1_s02_q01_prompt3""}",8,48,
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S01_Q03_Rubbing""}",84,188,2.238
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_PnT_Syllables_Q01_Prompt""}",84,227,2.702
VFB_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_nudge4b""}",84,258,3.071
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_iap1""}",10,64,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_iap2""}",3,14,
ALZ_P1617,activity_question_set,"{""qs"":""set_intro""}",61,87,1.426
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_intro2""}",5,9,
EAT_P0203,activity_sequence,"{""s"":""seq_BlankSequence""}",83,1019,12.277
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_obj_alien_solo2""}",10,20,
EAT_P0203,activity_sequence,"{""s"":""seq_ui_letsplay""}",83,151,1.819
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S01_Q01_IAP1""}",83,216,2.602
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_PnT_Title_IAP4""}",83,209,2.518
ALZ_P1617,activity_sequence,"{""s"":""seq_ui_letsplay""}",61,87,1.426
ALZ_P1617,activity_sequence,"{""s"":""seq_BlankSequence""}",60,709,11.817
ALZ_P2021,activity_sequence,"{""s"":""seq_BlankSequence""}",60,570,9.500
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_txt_w01_thethee""}",4,6,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_txt_w02_aliens""}",3,4,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_txt_w03_turned""}",3,3,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_txt_w04_on""}",3,3,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_txt_w05_their""}",3,3,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_txt_w06_ray""}",3,3,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_txt_w07_beam""}",3,4,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_txt_w08_thethuh""}",4,4,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_txt_w09_ray""}",4,5,
ALZ_P1213,activity_sequence,"{""s"":""seq_p1213_txt_w10_beam""}",4,4,
